1980-01-01,1.0661564916057387
1980-02-01,1.1153800716695323
1980-03-01,1.1827310554848192
1980-04-01,1.2452515653098457
1980-05-01,1.3162647834818788
1980-06-01,1.3860966357323812
1980-07-01,1.4629641783600016
1980-08-01,1.53531627790977
1980-09-01,1.6002651510179435
1980-10-01,1.7519787879185644
1980-11-01,1.8688946352860873
1980-12-01,1.992504889542286
1981-01-01,2.12874263287085
1981-02-01,2.2650066287754473
1981-03-01,2.377617053673391
1981-04-01,2.5312602549125125
1981-05-01,2.6719871887428943
1981-06-01,2.819421655749969
1981-07-01,2.9957995878345547
1981-08-01,3.160442618431932
1981-09-01,3.3265820458632485
1981-10-01,3.495491120066155
1981-11-01,3.6797579512489653
1981-12-01,3.897798721499546
1982-01-01,4.169475292388065
1982-02-01,4.446190629712043
1982-03-01,4.700183279706429
1982-04-01,4.976898617030407
1982-05-01,5.308287549228879
1982-06-01,5.685436902011385
1982-07-01,6.046912720032751
1982-08-01,6.408086619042804
1982-09-01,6.733634074718072
1982-10-01,7.03277018036033
1982-11-01,7.4046950215557885
1982-12-01,7.982699278341812
1983-01-01,8.672492330794393
1983-02-01,9.353989173892666
1983-03-01,10.041025574502836
1983-04-01,10.701650625079994
1983-05-01,11.395434259247304
1983-06-01,12.521342760082923
1983-07-01,13.783298592798326
1983-08-01,15.039124156892742
1983-09-01,16.588244350106212
1983-10-01,18.059049377168126
1983-11-01,19.392573142477943
1983-12-01,21.07528593474009
1984-01-01,23.113042357391308
1984-02-01,25.308951834315742
1984-03-01,27.571204732247544
1984-04-01,30.20232390052108
1984-05-01,32.93570172523455
1984-06-01,36.255681935099666
1984-07-01,39.781426514630496
1984-08-01,43.500674926585084
1984-09-01,48.61116614266418
1984-10-01,53.68481011244971
1984-11-01,59.33585450099865
1984-12-01,66.44264734678451
1985-01-01,74.25581253681798
1985-02-01,82.32388926079336
1985-03-01,90.68988128745218
1985-04-01,98.1222215889133
1985-05-01,105.18293896819029
1985-06-01,114.11710319339721
1985-07-01,125.88599814272366
1985-08-01,141.0547111900368
1985-09-01,156.7363321299145
1985-10-01,173.3761652502145
1985-11-01,197.60191043342502
1985-12-01,227.38653594525314
1986-01-01,260.0673261365458
1986-02-01,293.13815630971266
1986-03-01,307.121390922567
1986-04-01,309.51694762744967
1986-05-01,313.8473588797804
1986-06-01,317.83993588536697
1986-07-01,323.27597455712134
1986-08-01,334.7623258195141
1986-09-01,340.50549488725375
1986-10-01,346.9857532769136
1986-11-01,365.9044317138539
1986-12-01,408.53287574367295
1987-01-01,462.49411240134907
1987-02-01,520.9393189458914
1987-03-01,606.2269239832019
1987-04-01,722.0116833990365
1987-05-01,876.893011996538
1987-06-01,1049.7409371191789
1987-07-01,1146.4227424858645
1987-08-01,1202.257412862557
1987-09-01,1295.8065984562666
1987-10-01,1441.1978642941683
1987-11-01,1658.516963314885
1987-12-01,1893.1884243225968
1988-01-01,2250.8005847562054
1988-02-01,2604.1744586166724
1988-03-01,3062.522435377897
1988-04-01,3653.2711005657097
1988-05-01,4289.656688335014
1988-06-01,5233.379302835526
1988-07-01,6380.017037911271
1988-08-01,7757.456498646001
1988-09-01,9886.882700426251
1988-10-01,12419.897132159702
1988-11-01,15890.031078347147
1988-12-01,20450.476696352365
1989-01-01,28117.363096796926
1989-02-01,32835.45412507512
1989-03-01,35074.82979252428
1989-04-01,37996.56777360801
1989-05-01,44805.541274448326
1989-06-01,57642.32498758731
1989-07-01,73632.29337211173
1989-08-01,98453.75250180849
1989-09-01,135432.98064337258
1989-10-01,189294.6719513825
1989-11-01,279815.38663847075
1989-12-01,423920.30846604623
1990-01-01,710278.4864872309
1990-02-01,1248172.3744074441
1990-03-01,2276541.5893904357
1990-04-01,2629860.831242092
1990-05-01,2829467.2576420177
1990-06-01,3161929.670472565
1990-07-01,3570450.9735423927
1990-08-01,4030325.062522292
1990-09-01,4611094.909397423
1990-10-01,5273248.1487265825
1990-11-01,6159681.148928574
1990-12-01,7295526.360272497
1991-01-01,8809348.080021225
1991-02-01,10634688.775367482
1991-03-01,11902651.256778546
1991-04-01,12496507.102502884
1991-05-01,13425227.608169802
1991-06-01,14927376.485746006
1991-07-01,16779710.628616236
1991-08-01,19402452.355135947
1991-09-01,22435202.66309702
1991-10-01,26973749.61181322
1991-11-01,33773909.73221835
1991-12-01,41781479.46525144
1992-01-01,52619713.426068045
1992-02-01,65416796.21460546
1992-03-01,79416181.74733348
1992-04-01,95243826.18592465
1992-05-01,118921456.98818037
1992-06-01,142955839.02943906
1992-07-01,174163182.5881193
1992-08-01,212722957.61268935
1992-09-01,265116509.7215858
1992-10-01,332031807.0505884
1992-11-01,406705896.66374356
1992-12-01,509358329.8685265
1993-01-01,663948344.784684
1993-02-01,829802652.4010994
1993-03-01,1056007013.1749272
1993-04-01,1349048609.1457024
1993-05-01,1722599986.2652047
1993-06-01,2240586005.607389
1993-07-01,2928894112.90901
1993-08-01,3894257858.820796
1993-09-01,5284118371.978465
1993-10-01,7076491313.248004
1993-11-01,9592891988.431673
1993-12-01,13126913535.293093
1994-01-01,18549641516.72267
1994-02-01,26020168009.657978
1994-03-01,37143914539.46535
1994-04-01,52997288016.03882
1994-05-01,76331689516.37584
1994-06-01,112535717046.71419
1994-07-01,120233339143.81006
1994-08-01,122470165210.224
1994-09-01,124343375771.71031
1994-10-01,127601475711.17004
1994-11-01,131186435797.65862
1994-12-01,133429825320.84021
1995-01-01,135698155979.73886
1995-02-01,137081732666.35875
1995-03-01,139206979967.72272
1995-04-01,142589709580.9384
